"Plot Title: 20750527-SHSC.WSM.SGT.240720"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 5)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 25)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 50)","Temp, °C (LGR S/N: 20750527, SEN S/N: 20750527, LBL: 100)","Host Connected (LGR S/N: 20750527)","Stopped (LGR S/N: 20750527)","End Of File (LGR S/N: 20750527)"
2523,24/09/11 09:30:00,5.334,2.770,0.329,-0.873,,,
2524,24/09/11 10:00:00,5.282,2.797,0.329,-0.873,,,
2525,24/09/11 10:30:00,5.257,2.797,0.329,-0.873,,,
2526,24/09/11 11:00:00,5.205,2.823,0.329,-0.873,,,
2527,24/09/11 11:30:00,5.179,2.850,0.329,-0.873,,,
2528,24/09/11 12:00:00,5.128,2.850,0.329,-0.873,,,
2529,24/09/11 12:30:00,5.076,2.877,0.329,-0.845,,,
2530,24/09/11 13:00:00,5.050,2.877,0.329,-0.845,,,
2531,24/09/11 13:30:00,4.999,2.903,0.329,-0.845,,,
2532,24/09/11 14:00:00,4.947,2.903,0.329,-0.845,,,
2533,24/09/11 14:30:00,4.895,2.930,0.329,-0.845,,,
2534,24/09/11 15:00:00,4.869,2.930,0.329,-0.845,,,
2535,24/09/11 15:30:00,4.818,2.956,0.329,-0.873,,,
2536,24/09/11 16:00:00,4.818,2.956,0.329,-0.873,,,
2537,24/09/11 16:30:00,4.844,2.983,0.329,-0.873,,,
2538,24/09/11 17:00:00,4.844,2.983,0.329,-0.873,,,
2539,24/09/11 17:30:00,4.869,3.009,0.329,-0.845,,,
2540,24/09/11 18:00:00,4.895,3.009,0.356,-0.845,,,
2541,24/09/11 18:30:00,4.947,3.009,0.329,-0.873,,,
2542,24/09/11 19:00:00,5.024,3.009,0.329,-0.873,,,
2543,24/09/11 19:30:00,5.102,3.036,0.356,-0.873,,,
2544,24/09/11 20:00:00,5.205,3.036,0.329,-0.873,,,
2545,24/09/11 20:30:00,5.282,3.036,0.356,-0.845,,,
2546,24/09/11 21:00:00,5.385,3.036,0.329,-0.845,,,
2547,24/09/11 21:30:00,5.462,3.063,0.356,-0.873,,,
2548,24/09/11 22:00:00,5.514,3.063,0.356,-0.845,,,
2549,24/09/11 22:30:00,5.565,3.063,0.356,-0.873,,,
2550,24/09/11 23:00:00,5.668,3.089,0.356,-0.845,,,
2551,24/09/11 23:30:00,5.770,3.089,0.356,-0.845,,,
2552,24/09/12 00:00:00,5.847,3.116,0.356,-0.845,,,
2553,24/09/12 00:30:00,5.924,3.116,0.356,-0.873,,,
2554,24/09/12 01:00:00,5.975,3.142,0.356,-0.845,,,
2555,24/09/12 01:30:00,6.026,3.142,0.356,-0.845,,,
2556,24/09/12 02:00:00,6.051,3.168,0.356,-0.873,,,
2557,24/09/12 02:30:00,6.051,3.195,0.356,-0.845,,,
2558,24/09/12 03:00:00,6.000,3.195,0.356,-0.845,,,
2559,24/09/12 03:30:00,5.924,3.221,0.356,-0.845,,,
2560,24/09/12 04:00:00,5.847,3.248,0.356,-0.845,,,
2561,24/09/12 04:30:00,5.770,3.274,0.356,-0.845,,,
2562,24/09/12 05:00:00,5.693,3.301,0.356,-0.845,,,
2563,24/09/12 05:30:00,5.668,3.327,0.356,-0.845,,,
2564,24/09/12 06:00:00,5.642,3.327,0.356,-0.845,,,
2565,24/09/12 06:30:00,5.591,3.354,0.356,-0.845,,,
2566,24/09/12 07:00:00,5.565,3.406,0.356,-0.845,,,
2567,24/09/12 07:30:00,5.539,3.433,0.356,-0.845,,,
2568,24/09/12 08:00:00,5.539,3.459,0.356,-0.845,,,
2569,24/09/12 08:30:00,5.514,3.459,0.356,-0.845,,,
2570,24/09/12 09:00:00,5.462,3.485,0.356,-0.873,,,
2571,24/09/12 09:30:00,5.437,3.485,0.384,-0.845,,,
2572,24/09/12 10:00:00,5.385,3.512,0.356,-0.845,,,
2573,24/09/12 10:30:00,5.360,3.512,0.384,-0.845,,,
2574,24/09/12 11:00:00,5.334,3.538,0.356,-0.845,,,
2575,24/09/12 11:30:00,5.308,3.538,0.384,-0.845,,,
2576,24/09/12 12:00:00,5.257,3.538,0.384,-0.845,,,
2577,24/09/12 12:30:00,5.231,3.538,0.356,-0.845,,,
2578,24/09/12 13:00:00,5.205,3.538,0.356,-0.845,,,
2579,24/09/12 13:30:00,5.231,3.564,0.384,-0.845,,,
2580,24/09/12 14:00:00,5.231,3.564,0.384,-0.845,,,
2581,24/09/12 14:30:00,5.231,3.564,0.356,-0.845,,,
2582,24/09/12 15:00:00,5.231,3.564,0.384,-0.845,,,
2583,24/09/12 15:30:00,5.231,3.564,0.384,-0.845,,,
2584,24/09/12 16:00:00,5.257,3.564,0.356,-0.845,,,
2585,24/09/12 16:30:00,5.308,3.564,0.384,-0.845,,,
2586,24/09/12 17:00:00,5.360,3.564,0.384,-0.845,,,
2587,24/09/12 17:30:00,5.411,3.564,0.356,-0.845,,,
2588,24/09/12 18:00:00,5.411,3.564,0.384,-0.845,,,
2589,24/09/12 18:30:00,5.488,3.564,0.384,-0.845,,,
2590,24/09/12 19:00:00,5.668,3.591,0.384,-0.845,,,
2591,24/09/12 19:30:00,5.847,3.591,0.384,-0.845,,,
2592,24/09/12 20:00:00,6.051,3.591,0.384,-0.845,,,
2593,24/09/12 20:30:00,6.204,3.591,0.384,-0.845,,,
2594,24/09/12 21:00:00,6.331,3.617,0.384,-0.845,,,
2595,24/09/12 21:30:00,6.382,3.643,0.384,-0.845,,,
2596,24/09/12 22:00:00,6.458,3.643,0.384,-0.845,,,
2597,24/09/12 22:30:00,6.535,3.643,0.384,-0.845,,,
2598,24/09/12 23:00:00,6.585,3.643,0.384,-0.845,,,
2599,24/09/12 23:30:00,6.661,3.670,0.384,-0.845,,,
2600,24/09/13 00:00:00,6.712,3.696,0.384,-0.845,,,
2601,24/09/13 00:30:00,6.712,3.670,0.384,-0.845,,,
2602,24/09/13 01:00:00,6.712,3.617,0.384,-0.845,,,
2603,24/09/13 01:30:00,6.687,3.617,0.384,-0.845,,,
2604,24/09/13 02:00:00,6.636,3.617,0.384,-0.845,,,
2605,24/09/13 02:30:00,6.535,3.643,0.384,-0.845,,,
2606,24/09/13 03:00:00,6.433,3.670,0.384,-0.845,,,
2607,24/09/13 03:30:00,6.281,3.696,0.384,-0.845,,,
2608,24/09/13 04:00:00,6.128,3.722,0.384,-0.845,,,
2609,24/09/13 04:30:00,6.077,3.749,0.384,-0.845,,,
2610,24/09/13 05:00:00,6.026,3.749,0.384,-0.845,,,
2611,24/09/13 05:30:00,5.975,3.775,0.384,-0.845,,,
2612,24/09/13 06:00:00,5.898,3.775,0.384,-0.845,,,
2613,24/09/13 06:30:00,5.847,3.801,0.384,-0.845,,,
2614,24/09/13 07:00:00,5.770,3.801,0.412,-0.845,,,
2615,24/09/13 07:30:00,5.719,3.801,0.384,-0.845,,,
2616,24/09/13 08:00:00,5.642,3.801,0.384,-0.845,,,
2617,24/09/13 08:30:00,5.591,3.801,0.412,-0.845,,,
2618,24/09/13 09:00:00,5.539,3.801,0.412,-0.845,,,
2619,24/09/13 09:30:00,5.514,3.801,0.384,-0.845,,,
2620,24/09/13 10:00:00,5.437,3.801,0.384,-0.845,,,
2621,24/09/13 10:30:00,5.385,3.801,0.412,-0.845,,,
2622,24/09/13 11:00:00,5.308,3.801,0.384,-0.845,,,
2623,24/09/13 11:30:00,5.257,3.801,0.412,-0.845,,,
2624,24/09/13 12:00:00,5.205,3.775,0.412,-0.845,,,
2625,24/09/13 12:30:00,5.179,3.775,0.412,-0.845,,,
2626,24/09/13 13:00:00,5.102,3.749,0.412,-0.845,,,
2627,24/09/13 13:30:00,5.024,3.749,0.412,-0.845,,,
2628,24/09/13 14:00:00,4.973,3.749,0.412,-0.845,,,
2629,24/09/13 14:30:00,4.921,3.722,0.412,-0.845,,,
2630,24/09/13 15:00:00,4.895,3.696,0.412,-0.845,,,
2631,24/09/13 15:30:00,4.869,3.696,0.412,-0.845,,,
2632,24/09/13 16:00:00,4.869,3.670,0.412,-0.845,,,
2633,24/09/13 16:30:00,4.869,3.643,0.412,-0.845,,,
2634,24/09/13 17:00:00,4.869,3.643,0.412,-0.845,,,
2635,24/09/13 17:30:00,4.895,3.617,0.412,-0.845,,,
2636,24/09/13 18:00:00,4.921,3.591,0.412,-0.845,,,
2637,24/09/13 18:23:07,,,,,Logged,,
2638,24/09/13 18:23:43,,,,,,Logged,Logged
